category,date,description_text,likes,num_reviews,review_score,title,user_name,views
Over-Ear,"May 5, 2010",Enjoy Excellent Sound: The HD 215 has both outstanding sound characteristics and excellent...,0,3.0,4,Sennheiser HD 215 Extreme DJ Sound Headphones,,3K
Over-Ear,"May 5, 2010",These full size headphones give you clear clean sound you want for use with high quality music...,0,0.0,0,Maxell HP2000 Studio Series Full Size Headphone,,2K
Over-Ear,"May 5, 2010","When the batteries run out on your boom box, pull on the WeSC Artist Bongo to broadcast your...",0,0.0,0,"WeSC Artist Bongo Assorted Colors-Stretch Armstrong, One Size",,488
Over-Ear,"May 5, 2010","Experience the freedom, superior sound and sleek style of the MX250 from Plantronics . Excellent...",0,0.0,0,Plantronics MHS123 Stereo Mobile Headphone/Headset,,507
Over-Ear,"May 5, 2010","The newest edition to the Grado family, the RS2 is the little brother of the RS1. The...",0,3.0,4.2,Grado Reference RS2 Headphones,,12K
Over-Ear,"May 5, 2010","The MDR-7505 is a compact, sealed-ear, professional stereo headphone, designed for professional DJ...",0,0.0,0,Sony MDR7505 Professional Sealed Ear Stereo Headphone,,543
Over-Ear,"May 5, 2010","When the batteries run out on your boom box, pull on the WeSC Artist Bongo to broadcast your...",0,0.0,0,"WeSC Artist Bongo Black-Crookers, One Size",,327
Over-Ear,"May 5, 2010","When the batteries run out on your boom box, pull on the WeSC Artist Bongo to broadcast your...",0,0.0,0,"WeSC Artist Bongo Black-Berrics Bongo, One Size",,359
Over-Ear,"May 5, 2010","When the batteries run out on your boom box, pull on the WeSC Artist Bongo to broadcast your...",0,0.0,0,"WeSC Artist Bongo Assorted Colors-Phase Rock, One Size",,356
Over-Ear,"May 5, 2010",The UF-30 Headphones have been specifically designed to work with the iPod and similar portable...,0,0.0,0,Nuforce UF-30 Headphones (Pearl color),,345
Over-Ear,"May 5, 2010","Skullcandy G.I. Stereo Headphones   In the New World Order of audio fashion, the Skullcandy G.I. is...",0,0.0,0,Skullcandy G.I. HF88-SKC12 Green Stereo Headphones,,606
Over-Ear,"May 5, 2010",The JBL 420 over-ear headphone sytem gives you unsurpassed fidelity. It uses an innovative headband...,0,0.0,0,JBL Reference 420 Headphone (Black),,570
Over-Ear,"May 5, 2010",The HD 205 provides an excellent sound quality and a brilliant shielding of ambient noise. The...,0,7.0,3.6,Sennheiser HD 205 Headphones,,6K
Over-Ear,"May 5, 2010","For quality sound and top comfort no matter where you're at, the Panasonic RP-HT770's closed-ear...",0,0.0,0,Panasonic RP-HT770 Hi-Fi Performance Monitor Headphones,,578
Over-Ear,"May 5, 2010",Forget about noise cancellation with these on your head !!!  The Skullcrusher's bass amplified...,0,0.0,0,Skullcandy SCS-SCW3.5 Skullcrusher Subwoofer Stereo Headphones (White),,481
Over-Ear,"May 5, 2010",Panasonic RP-HTX7PP-K Old School Monitor Headphones (Black),0,3.0,3.8,Panasonic RP-HTX7PP-K Retro Style Monitor Headphones (Black),,2K
Over-Ear,"May 5, 2010",The UF-30 Headphones have been specifically designed to work with the iPod and similar portable...,0,0.0,0,Nuforce UF-30 Headphones (Black color),,472
Over-Ear,"May 5, 2010","The DT 250 is a lightweight, closed dynamic headphone, which was specially designed for studio...",0,5.0,4.7,beyerdynamic DT 250 - Headphones ( ear-cup ),,7K
Over-Ear,"May 5, 2010","Limited edition Skullcandy x Nor Cal collaboration.
With 50mm High Explosive power drivers the...",0,0.0,0,Skullcandy Hesh Nor Cal Headphones,,731
Over-Ear,"May 5, 2010","Headphone - Dynamic. Made by AKG.K 77 dynamic, around-ear, closed-back headphones offer an...",0,0.0,0,AKG K 77 Dynamic Around-ear Closed-back Headphones,,985
Over-Ear,"May 5, 2010",Hamilton Electronics' SC-7V Stereo/Mono Switching Headphones with Volume Control work with most...,0,0.0,0,Hamilton Electronics SC-7V Automatic Stereo/Mono Switching Headphones w/ Volume Control,,399
Over-Ear,"May 5, 2010","Packing a 30mm performance driver and in-line microphone, the Skullcandy Icon 2 is the ultimate in...",0,0.0,0,Skullcandy Icon 2 All American Rejects Headphones,,543
Over-Ear,"May 5, 2010","jWIN continuously puts its efforts in R & D, and market research. And jWIN puts its pride in the...",0,0.0,0,jWIN JH-P350 Professional Reference Digital Stereo Super Bass Headphones,,459
Over-Ear,"May 5, 2010",Sony's MDR-V300 Studio Monitor Series Headphones feature Supra-Aural Design for excellent listening...,0,0.0,0,Sony MDR V300 - Headphones ( ear-cup ),,654
Over-Ear,"May 5, 2010","The MDRDS1000 is Sony's all-new, special-edition, digital surround headphone system. Featuring...",0,0.0,0,Sony MDRDS1000 Digital Surround Sound Headphone System,,477
Over-Ear,"May 5, 2010",Studio Monitor Series headphones incorporate state-of-the art engineering design to produce...,0,0.0,0,Sony MDR-V900 Monitor Series Headphones with Reversible Earcups,,704
Over-Ear,"May 5, 2010",This bright and fun-colored Listening Center will encourage your students to participate in...,0,0.0,0,Califone 1114BL-4 Listening First Listening Center Blue,,293
Over-Ear,"May 5, 2010",The AU-620 Atomic Headphones from Audiology are black and silver ear cup headphones with built-in...,0,0.0,0,Audiology Atomic Full Size Headphones,,451
Noise-Canceling,"May 5, 2010","compact, folding, around-the-ear design * up to 18 dB attenuation of ambient noise * detachable...",0,1.0,4,Sennheiser PXC 350 Noise Canceling Headphones,,2K
Over-Ear,"May 5, 2010",Akg K518Leblu K 518 Le Limited Edition Headphones (Blue),0,0.0,0,Akg K518Leblu K 518 Le Limited Edition Headphones (Blue),,421
Over-Ear,"May 5, 2010","Versatile, lightweight & collapsable, clean design with handmade 40mm drivers, microphone & remote,...",0,0.0,0,Plattan Over Ear Headphones in Red by Urbanears,,580
Over-Ear,"May 5, 2010","Skullcandy SC-PRODJ3 SK Pro DJ Headphone, 50mm speaker, 90-degree swivel earcups for Studio...",0,0.0,0,"Skullcandy SC-PRODJ3 SK Pro DJ Headphone, Yellow",,471
Over-Ear,"May 5, 2010","Califone's most rugged headset, the 3066 is designed for language learning in today's classrooms....",0,0.0,0,Califone Deluxe 3066-USB - Headset ( ear-cup ),,306
Over-Ear,"May 5, 2010",This durable Listening Center connects with media players to expand classroom learning...,0,0.0,0,"Califone 1218AV-01 8-Position Monaural Listening Center with Volume Controls, 2001 Case",,259
Over-Ear,"May 5, 2010","Sony Headset with built in microphone by Sony: Buy with confidence!, PSP Headset, Over-the-ear,...",0,0.0,0,Sony PSP Headset with built in microphone and remote control with earphone splitters for two sets of earphones,,1K
Over-Ear,"May 5, 2010","STEREO HEADPHONE, LAX-MAX Series LI-268. 
4ft cord, 3.5mm plug, 40mm speaker, 32ohms, soft ear...",0,0.0,0,Stereo Headphone,,541
Over-Ear,"May 5, 2010",Main FeaturesManufacturer: Audiovox CorporationManufacturer Part Number: ARH450Manufacturer Website...,0,0.0,0,Acoustic Research Closed-back Monitor Professional Studio Headphones,,460
Over-Ear,"May 5, 2010","These closed-back circumaural headphones offer deep resonating bass and remarkably natural, spatial...",0,0.0,0,Full-size Closed-back Dynamic Headphones,,517
Over-Ear,"May 5, 2010",The Cresyn CS-HP500W  headphones provide a top of the line listening experience with excellent...,0,0.0,0,Cresyn CS-HP500W Hi-Fi Stereo Over-Ear Headphones with Fold Down Design For Easy Storage (White),,368
Over-Ear,"May 5, 2010","Enjoy music at home or when out and about: the HD 457 delivers wide dynamics, excellent stereo...",0,0.0,0,Sennheiser HD 457 Headphones,,2K
Over-Ear,"May 5, 2010","For top quality audio on a budget, the Spirit Listening Center offers outstanding stereo sound in a...",0,0.0,0,Califone 1776PLC-6 6-Position Spirit Listening Center,,266
Over-Ear,"May 5, 2010","The UR21 is a portable headphone used on-the-go. Portable headphones tend to be smaller, more...",0,0.0,0,Koss UR21 Full-size Stereophones with Adjustable Headband,,559
Over-Ear,"May 5, 2010","Mini Fashion Earphones [Multi-color]
AROUND-EAR STYLE
Manufacturer: GREENBRIER INTERNATIONAL...",0,0.0,0,Mini Fashion Earphones [Multi-color],,331
Over-Ear,"May 5, 2010",Jam along to your favorite tunes with these Spider-Man over-the-ear style headphones. Each ear...,0,0.0,0,Spider-Man Over-the-Ear 3D Headphones,,384
Over-Ear,"May 5, 2010",ADJUSTABLE EARCLIPS FOR EXTRA COMFORT,0,0.0,0,Magnavox Mhs1500 Earclip Headphones,,611
Over-Ear,"May 5, 2010","The TD85 is a full-size, professional quality stereophone that delivers high quality stereo sound...",0,0.0,0,TD85 TD80Z Home Stereophone Closed Ear Cushion,,600
Over-Ear,"May 5, 2010",JVC takes pride in its history of innovation and in the technologies that it has contributed to the...,0,0.0,0,"JVC HA B10BU - Headphones ( over-the-ear ) - gray, blue",,270
Over-Ear,"May 5, 2010",Bose Triport Stereo Headphone - Digital sound offers superior frequency response and accuracy. Most...,0,0.0,0,BOSE(R) QCZ/GB Triport Headphone,,579
Over-Ear,"May 5, 2010",The DT 660 is a closed headphone that attenuates ambient noise effectively and no sound from the...,0,2.0,4.8,Beyerdynamic Premium DT 660 - Headphones ( ear-cup ),,3K
Over-Ear,"May 5, 2010",Philips USA Fashion Ear-Clip Headphones. Lightweight bandless headphones with elegant design. 32mm...,0,0.0,0,Ear-cup Headphones,,574
Over-Ear,"May 5, 2010",Audio-Technica has been dedicated to advancing the art and technology of electro-acoustic design...,0,0.0,0,Audio-Technica ATH D40fs - Headphones ( ear-cup ),,613
Over-Ear,"May 5, 2010",This durable Listening Center connects with media players to expand classroom learning...,0,0.0,0,Califone 1218AV-03 8-Position Monaural Listening Center with Volume Controls,,278
Over-Ear,"May 5, 2010",Meet your audio listening needs with the Coby CV-520 High-Performance Stereo Headphones. Its...,0,0.0,0,Coby CV-520 Professional Digital Stereo Headphones,,622
Over-Ear,"May 5, 2010",The ULTRASONE DJ1 PRO headphones are geared for professional DJ applications where their...,0,0.0,0,ULTRASONE DJ PRO,,426
Over-Ear,"May 5, 2010",Experience pristine audio with the lightweight MDR-D777LP Altus stereo headphones. The aura-nomic...,0,0.0,0,Sony MDR-D777LP Altus Stereo Headphones,,605
Over-Ear,"May 5, 2010","This durable, stereo headphone is the educators standard for multimedia applications, music...",0,0.0,0,Califone 2924AVPS-12 Twelve(12) Deluxe 2924AVPS Headphones with 2001 Case,,393
Over-Ear,"May 5, 2010",Providing safe audio equipment for group-based environments is critical in aiding students to work...,0,0.0,0,Califone 1285G-08 8-Position Sound Alert Monaural Listening Center,,260
Over-Ear,"May 5, 2010","The HA-DX3 is JVC's best headphone. It is a headphone for the most demanding audiophile, featuring...",0,0.0,0,JVC HADX3 Digital Reference Stereo Headphones,,494
Over-Ear,"May 5, 2010","With full open-air type headphones such as the HP-AK100, the drive unit is positioned away from the...",0,0.0,0,Aiwa HP-AK100 Headphones,,2K
Over-Ear,"May 5, 2010",Akg K242Hd K 242 Hd High Definition Headphones,0,1.0,4,AKG K 242 Headphones,,2K
Over-Ear,"May 5, 2010","* 20- 20,000 HZ * 104 DB @ 1K HZ
* 32 OHMS * Ferrite Magnet
* 9 Mw",0,0.0,0,Keoni Extreme Sport Phones,,672
Over-Ear,"May 5, 2010",,0,0.0,0,ULTRASONE PROline 2500,,657
Over-Ear,"May 5, 2010","The PROline 650s, utilizing the same award winning S-Logic¿ technology and gold driver as the...",0,1.0,3,ULTRASONE PROline 650,,2K
Over-Ear,"May 5, 2010","Visually stunning. Acoustically precise. The Creative Aurvana DJ were designed for club DJs, home...",0,0.0,0,Creative Aurvana DJ Headphones,,1K
Over-Ear,"May 5, 2010",Philips Full Size Hifi Headphone 40mm Neodymium Speaker Driver for sonic purity and excellent bass...,0,0.0,0,Philips HP820 Full-Size Hi-Fi Headphones,,530
Over-Ear,"May 5, 2010",JVC HA-P75 headphone features moving coil closed design and Braille type L/R identifications (for...,0,0.0,0,"JVC HAP75 Open Style Compact, Folding Over Ear headphones",,946
Over-Ear,"May 5, 2010",All the comfort and performance that has made the Sony Digital Reference Headphones such a hit is...,0,2.0,3.5,Sony MDR-CD280 CD Series Headphones with Self-Adjusting Headband,,3K
Over-Ear,"May 5, 2010",The PROline 550 is designed as an improvement on the immensely popular HFI-550. Featuring the same...,0,0.0,0,ULTRASONE PROline 550,,925
Over-Ear,"May 5, 2010",The 3068AV delivers strong performance at an economical price for listening center and library...,0,0.0,0,Califone 3068-12 Twelve(12) Switchable Stereo/Mono Headphones,,498
Over-Ear,"May 5, 2010","Stylish TriPort headphones answer the call for smooth, high-performance sound in a very lightweight...",0,0.0,0,Bose TriPort - Headphones ( ear-cup ) - slate gray,,2K
Over-Ear,"May 5, 2010","Lightweight, full-sized stereo headphone / Packaged with bonus earbuds / Miniplug with Standard...",0,0.0,0,Koss UR15C Home Headphones with Earbuds and Case,,518
Over-Ear,"May 5, 2010",Panasonic RP-HTX7PP-W Old School Monitor Headphones (White),0,0.0,0,Panasonic RP-HTX7PP-W Retro Style Monitor Headphones (White),,506
Over-Ear,"May 5, 2010",Innovation and know-how - those are the hallmarks of one of the world's leading companies in the...,0,1.0,4,Sennheiser HD535 Headphones with DSP-360 Surround Processor,,3K
Over-Ear,"May 5, 2010",Panasonic RP-HT722 Monitor Headphones with Built-in Surround Control,0,0.0,0,Panasonic RP-HT722 Monitor Headphones with Built-in Surround Control,,535
Over-Ear,"May 5, 2010","Designed for durability, the A8's can be adjusted to fit the contours and curves of the individual...",0,2.0,2.8,Bang & Olufsen A8 Earphones,,4K
Over-Ear,"May 5, 2010",The AU-711 Big Foot Headphones from Audiology are heavy duty black ear cup headphones with studio...,0,0.0,0,Audiology Big Foot Pro Headphones,,544
On-Ear,"May 5, 2010","SENNHEISER PX-200 -- These closed, dynamic supra-aural headphones are the perfect replacement for...",0,2.0,4,Sennheiser PX200 Collapsible High-Performance Closed Headphones (Black),,1K
On-Ear,"May 5, 2010","BT-03i, Stylish Touch Wireless headset. Genius presents its latest innovative wireless headset,...",0,0.0,0,Genius BT-03I Stylish Touch Wireless Headset (Grey/Silver),,657
On-Ear,"May 5, 2010",Neck band type Bluetooth® stereo headset,0,0.0,0,Sony DRBT21G/B Stereo Bluetooth Headset,,478
On-Ear,"May 5, 2010",On the ear type Stereo Headset,0,0.0,0,Sony DRBT140Q Bluetooth Wireless Stereo Headset (Silver),,538
On-Ear,"May 5, 2010","The Bose mobile on-ear headset delivers quality audio for your music, lets you take calls with ease...",0,1.0,4,Bose® Mobile On-Ear Headset,,1K
On-Ear,"May 5, 2010",Best of breed Bluetooth multimedia headset with Noiseguard 2.0 active noise cancelling system.,0,1.0,4,Sennheiser MM 450 Bluetooth Multimedia Best-of-Breed Headset (Black),,1K
On-Ear,"May 5, 2010",Stereo headset with microphone. Speaker: 40 mm. Microphone unit: 6x5 mm. Sensitivity: 105db ± 3db....,0,0.0,0,Syba Connectland CL-AUD63008 Stereo Headset with Built-in Microphone,,279
On-Ear,"May 5, 2010",The GE 3-in-1 Portable Headset with Detachable Mic gives users an all-in-one solution for computer...,0,0.0,0,Ge Jasho98970 Portable Headset With Detachable Mic,,409
On-Ear,"May 5, 2010",iHome 2 in 1 Stereo Speaker / Headphone System,0,0.0,0,iHome 2 IN 1 Stereo Speaker/Headphone System,,442
On-Ear,"May 5, 2010","lightweight on-the-ear, open earcup design * cord length: 40 inches * frequency response: 18-20,000...",0,1.0,5,Sony Open-air Stereo Headphones (MDR-110LP),,2K
On-Ear,"May 5, 2010",Shut out up to 80% of the ambient noise around you with the MDR-NC40 noise canceling headphone....,0,1.0,2.5,Sony MDR-NC40 Noise Canceling Headphone (Black),,2K
Over-Ear,"May 5, 2010",Akg K172Hd K 172 Hd High Definition Headphones,0,1.0,4,Akg K172Hd K 172 Hd High Definition Headphones,,3K
Over-Ear,"May 5, 2010",JVC HA-DX1 high-end headphones feature 4-conductor signal cord for reduced cross-talk. These...,0,0.0,0,JVC HADX1 Traditional Premium Headphones with 50mm Driver,,553
Over-Ear,"May 5, 2010","Student Listening Center, 6- Position with volume controls, 6 headphones, storage case\nHook up...",0,0.0,0,Califone 1216AVP-01 6-Position Listening Center,,332
Over-Ear,"May 5, 2010",This bright and fun-colored Listening Center will encourage your students to participate in...,0,0.0,0,Califone 1114YL-4 Listening First Listening Center Yellow,,277
On-Ear,"May 5, 2010",These headphones are specifically designed for kids. A lockable volume control box to set maximum...,0,0.0,0,Philips SHK1030/27 Headband Headphones for Kids,,503
On-Ear,"May 5, 2010","The legendary PX 100 is back and better than ever. The new PX 100-II features the same massive,...",0,1.0,4.5,White On-ear Fold/flip Headpho,,814
On-Ear,"May 5, 2010",Coby Electronics Corporation is a manufacturer of quality consumer electronics products designed to...,0,0.0,0,Coby Lightweight Stereo Headphones CVH32 (Black),,450
On-Ear,"May 5, 2010",Professional closed headphone with split headband,0,47.0,4.3,Sennheiser HD 25-1 II Professional Headphone,,27K
On-Ear,"May 5, 2010","Yamaha Portable Stereo Headphones, lightweight with foam ear cushions, deliver deep bass and clear...",0,0.0,0,Yamaha RH1 Stereo Headphones,,753
